day, date, avg, avgh, avgl, hi, hih, hil, lo, loh, lol, precip
54, 2010-02-24, 54.4, 58.9, 49.9, 60.2, 65.9, 54.5, 48.5, 52.8, 44.2, 37.1
55, 2010-02-25, 54.4, 58.8, 50, 60.2, 65.9, 54.5, 48.5, 52.8, 44.2, 36.9
56, 2010-02-26, 54.4, 58.8, 50, 60.3, 66, 54.6, 48.5, 52.8, 44.2, 36.7
57, 2010-02-27, 54.5, 58.9, 50.1, 60.4, 66.1, 54.7, 48.5, 52.7, 44.3, 36.6
58, 2010-02-28, 54.5, 58.9, 50.1, 60.4, 66.1, 54.7, 48.5, 52.7, 44.3, 36.3
59, 2010-03-01, 54.5, 58.9, 50.1, 60.5, 66.3, 54.7, 48.6, 52.8, 44.4, 35.8
60, 2010-03-02, 54.5, 58.9, 50.1, 60.5, 66.3, 54.7, 48.6, 52.8, 44.4, 35.5
61, 2010-03-03, 54.6, 59, 50.2, 60.6, 66.4, 54.8, 48.6, 52.8, 44.4, 35.1
62, 2010-03-04, 54.6, 59, 50.2, 60.6, 66.4, 54.8, 48.6, 52.8, 44.4, 34.8
63, 2010-03-05, 54.6, 59, 50.2, 60.7, 66.5, 54.9, 48.6, 52.7, 44.5, 34.4
64, 2010-03-06, 54.6, 59, 50.2, 60.7, 66.5, 54.9, 48.6, 52.7, 44.5, 34
65, 2010-03-07, 54.7, 59.1, 50.3, 60.8, 66.6, 55, 48.6, 52.7, 44.5, 33.6
66, 2010-03-08, 54.7, 59.1, 50.3, 60.8, 66.7, 54.9, 48.6, 52.7, 44.5, 33.1
67, 2010-03-09, 54.7, 59.1, 50.3, 60.9, 66.8, 55, 48.6, 52.7, 44.5, 32.7
68, 2010-03-10, 54.8, 59.2, 50.4, 60.9, 66.8, 55, 48.6, 52.7, 44.5, 32.3
69, 2010-03-11, 54.8, 59.2, 50.4, 61, 66.9, 55.1, 48.6, 52.7, 44.5, 31.9
70, 2010-03-12, 54.8, 59.2, 50.4, 61, 66.9, 55.1, 48.6, 52.7, 44.5, 31.4
71, 2010-03-13, 54.8, 59.2, 50.4, 61.1, 67, 55.2, 48.6, 52.7, 44.5, 31
72, 2010-03-14, 54.9, 59.4, 50.4, 61.1, 67.1, 55.1, 48.7, 52.8, 44.6, 30.5
73, 2010-03-15, 54.9, 59.4, 50.4, 61.2, 67.2, 55.2, 48.7, 52.7, 44.7, 30.1
74, 2010-03-16, 55, 59.5, 50.5, 61.2, 67.2, 55.2, 48.7, 52.7, 44.7, 29.6
75, 2010-03-17, 55, 59.5, 50.5, 61.3, 67.3, 55.3, 48.7, 52.7, 44.7, 29.1
76, 2010-03-18, 55, 59.5, 50.5, 61.3, 67.4, 55.2, 48.7, 52.7, 44.7, 28.5
77, 2010-03-19, 55.1, 59.6, 50.6, 61.4, 67.5, 55.3, 48.7, 52.7, 44.7, 28
78, 2010-03-20, 55.1, 59.6, 50.6, 61.5, 67.7, 55.3, 48.7, 52.7, 44.7, 27.6
79, 2010-03-21, 55.1, 59.6, 50.6, 61.5, 67.7, 55.3, 48.8, 52.8, 44.8, 27.2
80, 2010-03-22, 55.2, 59.8, 50.6, 61.6, 67.9, 55.3, 48.8, 52.8, 44.8, 26.7
81, 2010-03-23, 55.2, 59.8, 50.6, 61.7, 68, 55.4, 48.8, 52.8, 44.8, 26.4
82, 2010-03-24, 55.3, 59.9, 50.7, 61.8, 68.2, 55.4, 48.8, 52.8, 44.8, 26
83, 2010-03-25, 55.3, 59.9, 50.7, 61.9, 68.4, 55.4, 48.8, 52.8, 44.8, 25.6
84, 2010-03-26, 55.4, 60, 50.8, 61.9, 68.4, 55.4, 48.8, 52.8, 44.8, 25.2
85, 2010-03-27, 55.4, 60, 50.8, 62, 68.6, 55.4, 48.8, 52.8, 44.8, 24.8
86, 2010-03-28, 55.5, 60.1, 50.9, 62.1, 68.7, 55.5, 48.9, 52.9, 44.9, 24.4
87, 2010-03-29, 55.5, 60.1, 50.9, 62.2, 68.8, 55.6, 48.9, 52.9, 44.9, 24
88, 2010-03-30, 55.6, 60.2, 51, 62.3, 69, 55.6, 48.9, 52.8, 45, 23.7
89, 2010-03-31, 55.7, 60.3, 51.1, 62.4, 69.1, 55.7, 48.9, 52.8, 45, 23.3
90, 2010-04-01, 55.7, 60.3, 51.1, 62.5, 69.3, 55.7, 48.9, 52.8, 45, 23
91, 2010-04-02, 55.8, 60.4, 51.2, 62.6, 69.4, 55.8, 49, 52.9, 45.1, 22.7
92, 2010-04-03, 55.8, 60.4, 51.2, 62.7, 69.6, 55.8, 49, 52.9, 45.1, 22.4
93, 2010-04-04, 55.9, 60.5, 51.3, 62.8, 69.7, 55.9, 49, 52.8, 45.2, 22.1
94, 2010-04-05, 56, 60.6, 51.4, 62.9, 69.9, 55.9, 49, 52.8, 45.2, 21.8
95, 2010-04-06, 56, 60.6, 51.4, 63, 70, 56, 49, 52.8, 45.2, 21.6
96, 2010-04-07, 56.1, 60.7, 51.5, 63.1, 70.1, 56.1, 49.1, 52.9, 45.3, 21.3
97, 2010-04-08, 56.1, 60.7, 51.5, 63.2, 70.3, 56.1, 49.1, 52.8, 45.4, 21.1
98, 2010-04-09, 56.2, 60.8, 51.6, 63.3, 70.4, 56.2, 49.1, 52.8, 45.4, 20.9
99, 2010-04-10, 56.3, 60.9, 51.7, 63.4, 70.5, 56.3, 49.1, 52.8, 45.4, 20.6
100, 2010-04-11, 56.3, 60.9, 51.7, 63.5, 70.7, 56.3, 49.2, 52.9, 45.5, 20.4
101, 2010-04-12, 56.4, 61, 51.8, 63.6, 70.8, 56.4, 49.2, 52.9, 45.5, 20.2
102, 2010-04-13, 56.5, 61.1, 51.9, 63.7, 70.9, 56.5, 49.2, 52.8, 45.6, 20
103, 2010-04-14, 56.5, 61.1, 51.9, 63.8, 71, 56.6, 49.3, 52.9, 45.7, 19.8
104, 2010-04-15, 56.6, 61.2, 52, 63.9, 71.1, 56.7, 49.3, 52.9, 45.7, 19.7
105, 2010-04-16, 56.7, 61.2, 52.2, 64, 71.2, 56.8, 49.3, 52.9, 45.7, 19.5
106, 2010-04-17, 56.7, 61.2, 52.2, 64.1, 71.3, 56.9, 49.4, 53, 45.8, 19.4
107, 2010-04-18, 56.8, 61.3, 52.3, 64.2, 71.4, 57, 49.4, 52.9, 45.9, 19.2
108, 2010-04-19, 56.9, 61.4, 52.4, 64.3, 71.5, 57.1, 49.5, 53, 46, 19
