day, date, avg, avgh, avgl, hi, hih, hil, lo, loh, lol, precip
54, 2010-02-24, 53.9, 58.3, 49.5, 62.8, 68.5, 57.1, 45.1, 49.7, 40.5, 37.3
55, 2010-02-25, 54, 58.5, 49.5, 62.9, 68.7, 57.1, 45.1, 49.7, 40.5, 37.2
56, 2010-02-26, 54.1, 58.6, 49.6, 63, 68.8, 57.2, 45.2, 49.7, 40.7, 37.1
57, 2010-02-27, 54.2, 58.7, 49.7, 63, 68.8, 57.2, 45.3, 49.8, 40.8, 36.9
58, 2010-02-28, 54.2, 58.7, 49.7, 63.1, 69, 57.2, 45.3, 49.8, 40.8, 36.8
59, 2010-03-01, 54.3, 58.8, 49.8, 63.2, 69.1, 57.3, 45.4, 49.9, 40.9, 36.4
60, 2010-03-02, 54.4, 58.9, 49.9, 63.3, 69.3, 57.3, 45.4, 49.9, 40.9, 36.1
61, 2010-03-03, 54.4, 58.9, 49.9, 63.4, 69.4, 57.4, 45.5, 50, 41, 35.8
62, 2010-03-04, 54.5, 59, 50, 63.4, 69.4, 57.4, 45.5, 50, 41, 35.5
63, 2010-03-05, 54.5, 59, 50, 63.5, 69.5, 57.5, 45.6, 50.1, 41.1, 35.1
64, 2010-03-06, 54.6, 59.1, 50.1, 63.6, 69.7, 57.5, 45.6, 50, 41.2, 34.7
65, 2010-03-07, 54.6, 59.1, 50.1, 63.6, 69.7, 57.5, 45.6, 50, 41.2, 34.3
66, 2010-03-08, 54.7, 59.3, 50.1, 63.7, 69.8, 57.6, 45.7, 50.1, 41.3, 33.9
67, 2010-03-09, 54.7, 59.3, 50.1, 63.8, 69.9, 57.7, 45.7, 50.1, 41.3, 33.5
68, 2010-03-10, 54.8, 59.4, 50.2, 63.8, 70, 57.6, 45.7, 50.1, 41.3, 33.1
69, 2010-03-11, 54.8, 59.4, 50.2, 63.9, 70.1, 57.7, 45.7, 50.1, 41.3, 32.7
70, 2010-03-12, 54.8, 59.4, 50.2, 63.9, 70.1, 57.7, 45.7, 50.1, 41.3, 32.3
71, 2010-03-13, 54.9, 59.5, 50.3, 64, 70.2, 57.8, 45.7, 50.1, 41.3, 31.9
72, 2010-03-14, 54.9, 59.5, 50.3, 64.1, 70.4, 57.8, 45.8, 50.2, 41.4, 31.5
73, 2010-03-15, 54.9, 59.5, 50.3, 64.1, 70.4, 57.8, 45.8, 50.2, 41.4, 31.1
74, 2010-03-16, 55, 59.7, 50.3, 64.2, 70.6, 57.8, 45.8, 50.2, 41.4, 30.7
75, 2010-03-17, 55, 59.7, 50.3, 64.2, 70.6, 57.8, 45.8, 50.2, 41.4, 30.3
76, 2010-03-18, 55, 59.7, 50.3, 64.3, 70.8, 57.8, 45.8, 50.2, 41.4, 29.9
77, 2010-03-19, 55.1, 59.8, 50.4, 64.4, 70.9, 57.9, 45.8, 50.2, 41.4, 29.5
78, 2010-03-20, 55.1, 59.8, 50.4, 64.4, 70.9, 57.9, 45.8, 50.2, 41.4, 29.2
79, 2010-03-21, 55.1, 59.9, 50.3, 64.5, 71.1, 57.9, 45.8, 50.2, 41.4, 28.9
80, 2010-03-22, 55.2, 60, 50.4, 64.5, 71.1, 57.9, 45.8, 50.2, 41.4, 28.6
81, 2010-03-23, 55.2, 60, 50.4, 64.6, 71.2, 58, 45.8, 50.2, 41.4, 28.3
82, 2010-03-24, 55.2, 60, 50.4, 64.7, 71.4, 58, 45.8, 50.2, 41.4, 28
83, 2010-03-25, 55.3, 60.1, 50.5, 64.8, 71.5, 58.1, 45.8, 50.2, 41.4, 27.6
84, 2010-03-26, 55.3, 60.1, 50.5, 64.8, 71.5, 58.1, 45.8, 50.2, 41.4, 27.3
85, 2010-03-27, 55.3, 60.1, 50.5, 64.9, 71.6, 58.2, 45.8, 50.1, 41.5, 27
86, 2010-03-28, 55.4, 60.2, 50.6, 65, 71.7, 58.3, 45.8, 50.1, 41.5, 26.7
87, 2010-03-29, 55.4, 60.2, 50.6, 65.1, 71.8, 58.4, 45.8, 50.1, 41.5, 26.4
88, 2010-03-30, 55.5, 60.3, 50.7, 65.2, 71.9, 58.5, 45.8, 50.1, 41.5, 26.1
89, 2010-03-31, 55.5, 60.3, 50.7, 65.2, 71.9, 58.5, 45.8, 50.1, 41.5, 25.8
90, 2010-04-01, 55.6, 60.4, 50.8, 65.3, 72, 58.6, 45.8, 50.1, 41.5, 25.6
91, 2010-04-02, 55.6, 60.4, 50.8, 65.4, 72.2, 58.6, 45.8, 50.1, 41.5, 25.3
92, 2010-04-03, 55.7, 60.5, 50.9, 65.5, 72.3, 58.7, 45.8, 50.1, 41.5, 25
93, 2010-04-04, 55.7, 60.5, 50.9, 65.6, 72.4, 58.8, 45.9, 50.2, 41.6, 24.8
94, 2010-04-05, 55.8, 60.7, 50.9, 65.7, 72.5, 58.9, 45.9, 50.2, 41.6, 24.6
95, 2010-04-06, 55.9, 60.8, 51, 65.8, 72.6, 59, 45.9, 50.2, 41.6, 24.4
96, 2010-04-07, 55.9, 60.8, 51, 65.9, 72.8, 59, 45.9, 50.2, 41.6, 24.2
97, 2010-04-08, 56, 60.9, 51.1, 66, 72.9, 59.1, 46, 50.3, 41.7, 23.9
98, 2010-04-09, 56.1, 61, 51.2, 66.1, 73, 59.2, 46, 50.3, 41.7, 23.7
99, 2010-04-10, 56.2, 61.1, 51.3, 66.2, 73.1, 59.3, 46.1, 50.4, 41.8, 23.5
100, 2010-04-11, 56.2, 61.1, 51.3, 66.3, 73.3, 59.3, 46.1, 50.4, 41.8, 23.2
101, 2010-04-12, 56.3, 61.2, 51.4, 66.4, 73.4, 59.4, 46.2, 50.5, 41.9, 23
102, 2010-04-13, 56.4, 61.4, 51.4, 66.6, 73.6, 59.6, 46.2, 50.5, 41.9, 22.8
103, 2010-04-14, 56.5, 61.5, 51.5, 66.7, 73.8, 59.6, 46.3, 50.6, 42, 22.5
104, 2010-04-15, 56.5, 61.5, 51.5, 66.8, 73.9, 59.7, 46.3, 50.6, 42, 22.2
105, 2010-04-16, 56.6, 61.6, 51.6, 66.9, 74, 59.8, 46.4, 50.7, 42.1, 22
106, 2010-04-17, 56.7, 61.6, 51.8, 67, 74.1, 59.9, 46.5, 50.8, 42.2, 21.7
107, 2010-04-18, 56.8, 61.7, 51.9, 67.1, 74.2, 60, 46.5, 50.8, 42.2, 21.4
108, 2010-04-19, 56.9, 61.8, 52, 67.2, 74.3, 60.1, 46.6, 50.9, 42.3, 21
109, 2010-04-20, 57, 61.9, 52.1, 67.3, 74.5, 60.1, 46.7, 51, 42.4, 20.7
110, 2010-04-21, 57.1, 62, 52.2, 67.4, 74.6, 60.2, 46.8, 51.1, 42.5, 20.4
111, 2010-04-22, 57.2, 62.1, 52.3, 67.5, 74.6, 60.4, 46.9, 51.1, 42.7, 20.1
112, 2010-04-23, 57.3, 62.2, 52.4, 67.6, 74.7, 60.5, 47, 51.2, 42.8, 19.8
113, 2010-04-24, 57.4, 62.3, 52.5, 67.7, 74.8, 60.6, 47, 51.2, 42.8, 19.4
114, 2010-04-25, 57.5, 62.3, 52.7, 67.8, 74.9, 60.7, 47.1, 51.3, 42.9, 19.1
115, 2010-04-26, 57.6, 62.4, 52.8, 67.9, 75, 60.8, 47.2, 51.4, 43, 18.7
116, 2010-04-27, 57.6, 62.4, 52.8, 67.9, 75.1, 60.7, 47.3, 51.4, 43.2, 18.4
117, 2010-04-28, 57.7, 62.5, 52.9, 68, 75.2, 60.8, 47.4, 51.5, 43.3, 18
118, 2010-04-29, 57.8, 62.6, 53, 68.1, 75.3, 60.9, 47.6, 51.7, 43.5, 17.7
119, 2010-04-30, 57.9, 62.7, 53.1, 68.2, 75.4, 61, 47.7, 51.8, 43.6, 17.4
120, 2010-05-01, 58, 62.7, 53.3, 68.3, 75.5, 61.1, 47.8, 51.8, 43.8, 17
121, 2010-05-02, 58.1, 62.8, 53.4, 68.4, 75.6, 61.2, 47.9, 51.9, 43.9, 16.7
122, 2010-05-03, 58.2, 62.9, 53.5, 68.5, 75.7, 61.3, 48, 52, 44, 16.3
123, 2010-05-04, 58.3, 63, 53.6, 68.6, 75.8, 61.4, 48.1, 52.1, 44.1, 15.9
124, 2010-05-05, 58.4, 63.1, 53.7, 68.6, 75.8, 61.4, 48.2, 52.1, 44.3, 15.4
125, 2010-05-06, 58.5, 63.1, 53.9, 68.7, 75.9, 61.5, 48.3, 52.2, 44.4, 15
